,year,month,hour,pm2_5,dewp,temp,pres,cbwd,iws,is,ir,DiaDeLaSemana
354,2010,1,18,83.0,-15,-6.0,1036.0,cv,0.89,0,0,Friday
355,2010,1,19,91.0,-15,-6.0,1037.0,cv,1.78,0,0,Friday
356,2010,1,20,90.0,-14,-6.0,1037.0,SE,1.79,0,0,Friday
357,2010,1,21,102.0,-14,-8.0,1036.0,SE,3.58,0,0,Friday
358,2010,1,22,94.0,-14,-10.0,1037.0,cv,0.89,0,0,Friday
359,2010,1,23,87.0,-15,-11.0,1036.0,cv,1.78,0,0,Friday
360,2010,1,0,141.0,-15,-11.0,1036.0,cv,2.67,0,0,Saturday
361,2010,1,1,211.0,-16,-13.0,1036.0,NE,0.89,0,0,Saturday
362,2010,1,2,242.0,-16,-12.0,1036.0,cv,0.89,0,0,Saturday
363,2010,1,3,271.0,-16,-13.0,1035.0,NE,0.89,0,0,Saturday
364,2010,1,4,249.0,-15,-12.0,1035.0,NE,1.78,0,0,Saturday
365,2010,1,5,200.0,-14,-10.0,1034.0,NW,1.79,0,0,Saturday
366,2010,1,6,147.0,-15,-10.0,1034.0,NW,2.68,0,0,Saturday
367,2010,1,7,114.0,-15,-11.0,1034.0,NW,4.47,0,0,Saturday
368,2010,1,8,102.0,-15,-11.0,1034.0,NW,6.26,0,0,Saturday
369,2010,1,9,108.0,-14,-9.0,1034.0,NW,8.05,0,0,Saturday
370,2010,1,10,135.0,-14,-9.0,1034.0,NW,9.84,0,0,Saturday
371,2010,1,11,120.0,-13,-6.0,1034.0,cv,0.89,0,0,Saturday
372,2010,1,12,148.0,-13,-5.0,1033.0,NW,1.79,0,0,Saturday
373,2010,1,13,127.0,-12,-4.0,1031.0,cv,0.89,0,0,Saturday
374,2010,1,14,128.0,-12,-3.0,1031.0,cv,1.78,0,0,Saturday
375,2010,1,15,140.0,-12,-3.0,1030.0,cv,2.67,0,0,Saturday
376,2010,1,16,148.0,-11,-3.0,1030.0,cv,3.56,0,0,Saturday
377,2010,1,17,150.0,-11,-4.0,1031.0,NE,0.89,0,0,Saturday
378,2010,1,18,154.0,-12,-7.0,1031.0,cv,0.89,0,0,Saturday
379,2010,1,19,197.0,-12,-7.0,1032.0,cv,1.78,0,0,Saturday
380,2010,1,20,235.0,-12,-8.0,1032.0,cv,2.23,0,0,Saturday
381,2010,1,21,261.0,-12,-9.0,1032.0,cv,3.12,0,0,Saturday
382,2010,1,22,269.0,-13,-11.0,1032.0,NW,0.89,0,0,Saturday
383,2010,1,23,266.0,-14,-11.0,1032.0,NW,2.68,0,0,Saturday
384,2010,1,0,263.0,-15,-12.0,1032.0,NW,5.81,0,0,Sunday
385,2010,1,1,241.0,-14,-11.0,1032.0,cv,0.45,0,0,Sunday
386,2010,1,2,205.0,-14,-11.0,1031.0,cv,1.34,0,0,Sunday
387,2010,1,3,160.0,-14,-12.0,1031.0,NW,1.79,0,0,Sunday
388,2010,1,4,150.0,-14,-12.0,1031.0,NW,3.58,0,0,Sunday
389,2010,1,5,148.0,-14,-10.0,1030.0,NW,6.71,0,0,Sunday
390,2010,1,6,208.0,-14,-11.0,1030.0,NW,9.84,0,0,Sunday
391,2010,1,7,209.0,-15,-10.0,1030.0,NW,11.63,0,0,Sunday
392,2010,1,8,183.0,-13,-10.0,1030.0,NW,14.76,0,0,Sunday
393,2010,1,9,161.0,-13,-8.0,1030.0,NW,17.89,0,0,Sunday
394,2010,1,10,182.0,-12,-6.0,1030.0,cv,0.45,0,0,Sunday
395,2010,1,11,230.0,-11,-5.0,1030.0,cv,1.34,0,0,Sunday
396,2010,1,12,170.0,-11,-4.0,1029.0,cv,2.23,0,0,Sunday
397,2010,1,13,172.0,-11,-3.0,1028.0,cv,3.12,0,0,Sunday
398,2010,1,14,154.0,-10,-1.0,1027.0,cv,4.01,0,0,Sunday
399,2010,1,15,166.0,-11,-1.0,1027.0,cv,4.46,0,0,Sunday
400,2010,1,16,177.0,-10,-1.0,1026.0,SE,0.89,0,0,Sunday
401,2010,1,17,191.0,-10,-3.0,1026.0,SE,1.78,0,0,Sunday
402,2010,1,18,212.0,-10,-5.0,1027.0,SE,2.67,0,0,Sunday
403,2010,1,19,250.0,-10,-6.0,1027.0,NE,0.89,0,0,Sunday
404,2010,1,20,268.0,-11,-7.0,1027.0,cv,0.45,0,0,Sunday
405,2010,1,21,317.0,-10,-7.0,1027.0,cv,0.9,0,0,Sunday
406,2010,1,22,291.0,-11,-9.0,1027.0,cv,1.35,0,0,Sunday
407,2010,1,23,313.0,-12,-9.0,1027.0,NE,0.89,0,0,Sunday
408,2010,1,0,282.0,-12,-10.0,1028.0,cv,0.89,0,0,Monday
409,2010,1,1,282.0,-13,-11.0,1028.0,NW,3.13,0,0,Monday
410,2010,1,2,303.0,-11,-9.0,1028.0,NW,4.92,0,0,Monday
411,2010,1,3,349.0,-13,-10.0,1028.0,NW,6.71,0,0,Monday
412,2010,1,4,407.0,-13,-11.0,1028.0,NW,7.6,0,0,Monday
413,2010,1,5,361.0,-13,-11.0,1027.0,NE,1.79,0,0,Monday
414,2010,1,6,234.0,-14,-11.0,1028.0,NW,0.89,0,0,Monday
415,2010,1,7,149.0,-14,-11.0,1028.0,NW,4.02,0,0,Monday
416,2010,1,8,147.0,-14,-11.0,1028.0,NW,5.81,0,0,Monday
417,2010,1,9,184.0,-11,-6.0,1028.0,NW,9.83,0,0,Monday
418,2010,1,10,161.0,-10,-5.0,1028.0,NW,11.62,0,0,Monday
419,2010,1,11,137.0,-9,-3.0,1028.0,NW,13.41,0,0,Monday
420,2010,1,12,146.0,-8,-1.0,1027.0,NW,15.2,0,0,Monday
421,2010,1,13,144.0,-9,0.0,1026.0,NW,16.99,0,0,Monday
422,2010,1,14,154.0,-9,1.0,1025.0,NE,1.79,0,0,Monday
423,2010,1,15,173.0,-9,1.0,1025.0,cv,0.89,0,0,Monday
424,2010,1,16,188.0,-8,1.0,1025.0,SE,0.89,0,0,Monday
425,2010,1,17,203.0,-7,-1.0,1025.0,SE,2.68,0,0,Monday
426,2010,1,18,233.0,-7,-2.0,1025.0,cv,0.89,0,0,Monday
427,2010,1,19,408.0,-7,-3.0,1025.0,SE,0.89,0,0,Monday
428,2010,1,20,435.0,-5,-2.0,1026.0,cv,0.89,0,0,Monday
429,2010,1,21,403.0,-5,-1.0,1026.0,NW,1.79,0,0,Monday
430,2010,1,22,360.0,-5,-1.0,1026.0,NW,3.58,0,0,Monday
431,2010,1,23,402.0,-6,-1.0,1026.0,cv,0.89,0,0,Monday
432,2010,1,0,358.0,-4,-1.0,1025.0,NW,1.79,0,0,Tuesday
433,2010,1,1,383.0,-5,-1.0,1024.0,NW,4.92,0,0,Tuesday
434,2010,1,2,332.0,-5,-1.0,1024.0,NW,6.71,0,0,Tuesday
435,2010,1,3,274.0,-5,-1.0,1023.0,NW,8.5,0,0,Tuesday
436,2010,1,4,256.0,-4,-1.0,1022.0,NW,10.29,0,0,Tuesday
437,2010,1,5,302.0,-4,-1.0,1021.0,NW,11.18,0,0,Tuesday
438,2010,1,6,330.0,-4,-1.0,1021.0,NW,12.07,0,0,Tuesday
439,2010,1,7,367.0,-4,-1.0,1021.0,NW,13.86,0,0,Tuesday
440,2010,1,8,297.0,-4,0.0,1021.0,cv,0.89,0,0,Tuesday
441,2010,1,9,331.0,-4,0.0,1021.0,NW,1.79,0,0,Tuesday
442,2010,1,10,323.0,-4,0.0,1021.0,cv,0.89,0,0,Tuesday
443,2010,1,11,339.0,-5,1.0,1021.0,NW,1.79,0,0,Tuesday
444,2010,1,12,301.0,-5,1.0,1020.0,cv,0.89,0,0,Tuesday
445,2010,1,13,310.0,-4,1.0,1019.0,cv,1.34,0,0,Tuesday
446,2010,1,14,305.0,-4,1.0,1018.0,NE,0.89,0,0,Tuesday
447,2010,1,15,313.0,-3,2.0,1018.0,cv,0.45,0,0,Tuesday
448,2010,1,16,336.0,-3,2.0,1018.0,cv,1.34,0,0,Tuesday
449,2010,1,17,357.0,-2,2.0,1018.0,NE,0.89,0,0,Tuesday
450,2010,1,18,485.0,-3,1.0,1018.0,cv,0.89,0,0,Tuesday
451,2010,1,19,426.0,-3,2.0,1020.0,NW,1.79,0,0,Tuesday
452,2010,1,20,403.0,-3,1.0,1020.0,NW,4.92,0,0,Tuesday
453,2010,1,21,374.0,-3,0.0,1021.0,NW,6.71,0,0,Tuesday
454,2010,1,22,333.0,-3,0.0,1021.0,NW,8.5,0,0,Tuesday
455,2010,1,23,343.0,-3,1.0,1020.0,NW,11.63,0,0,Tuesday
456,2010,1,0,364.0,-2,0.0,1021.0,NW,14.76,0,0,Wednesday
457,2010,1,1,389.0,-2,-1.0,1022.0,NW,16.55,0,0,Wednesday
458,2010,1,2,368.0,-4,-2.0,1022.0,NW,19.68,0,0,Wednesday
459,2010,1,3,267.0,-2,-1.0,1023.0,NW,25.49,0,0,Wednesday
460,2010,1,4,71.0,-3,1.0,1023.0,NW,28.62,0,0,Wednesday
461,2010,1,5,81.0,-3,0.0,1024.0,NW,31.75,0,0,Wednesday
462,2010,1,6,51.0,-5,2.0,1026.0,NW,36.67,0,0,Wednesday
463,2010,1,7,49.0,-9,1.0,1027.0,NW,41.59,0,0,Wednesday
464,2010,1,8,44.0,-10,0.0,1028.0,NW,48.74,0,0,Wednesday
465,2010,1,9,45.0,-10,0.0,1030.0,NW,55.89,0,0,Wednesday
466,2010,1,10,35.0,-11,1.0,1032.0,NW,63.04,0,0,Wednesday
467,2010,1,11,29.0,-13,0.0,1033.0,NW,71.09,0,0,Wednesday
468,2010,1,12,27.0,-13,0.0,1033.0,NW,78.24,0,0,Wednesday
469,2010,1,13,29.0,-13,-1.0,1033.0,NE,8.05,0,0,Wednesday
470,2010,1,14,16.0,-13,-1.0,1032.0,NW,7.15,0,0,Wednesday
471,2010,1,15,23.0,-15,-1.0,1032.0,NE,5.81,0,0,Wednesday
472,2010,1,16,28.0,-14,-1.0,1033.0,NW,5.81,0,0,Wednesday
473,2010,1,17,22.0,-15,-2.0,1033.0,NW,12.96,0,0,Wednesday
474,2010,1,18,11.0,-16,-3.0,1034.0,NW,21.01,0,0,Wednesday
475,2010,1,19,25.0,-17,-4.0,1035.0,NW,28.16,0,0,Wednesday
476,2010,1,20,16.0,-19,-3.0,1036.0,NW,37.99,0,0,Wednesday
477,2010,1,21,20.0,-18,-4.0,1037.0,NW,46.93,0,0,Wednesday
478,2010,1,22,20.0,-19,-4.0,1038.0,NW,55.87,0,0,Wednesday
479,2010,1,23,18.0,-19,-5.0,1038.0,NW,65.7,0,0,Wednesday
480,2010,1,0,18.0,-20,-6.0,1038.0,NW,75.53,0,0,Thursday
481,2010,1,1,17.0,-20,-6.0,1038.0,NW,85.36,0,0,Thursday
482,2010,1,2,17.0,-20,-7.0,1038.0,NW,95.19,0,0,Thursday
483,2010,1,3,17.0,-22,-8.0,1038.0,NW,103.24,0,0,Thursday
484,2010,1,4,15.0,-23,-8.0,1038.0,NW,111.29,0,0,Thursday
485,2010,1,5,19.0,-24,-9.0,1038.0,NW,118.44,0,0,Thursday
486,2010,1,6,16.0,-24,-9.0,1038.0,NW,128.27,0,0,Thursday
487,2010,1,7,18.0,-25,-9.0,1038.0,NW,138.1,0,0,Thursday
488,2010,1,8,18.0,-25,-8.0,1039.0,NW,147.04,0,0,Thursday
489,2010,1,9,18.0,-25,-8.0,1039.0,NW,155.98,0,0,Thursday
490,2010,1,10,26.0,-22,-7.0,1039.0,NW,160.9,0,0,Thursday
491,2010,1,11,26.0,-22,-7.0,1038.0,NE,3.13,0,0,Thursday
492,2010,1,12,25.0,-22,-5.0,1037.0,NW,4.02,0,0,Thursday
493,2010,1,13,24.0,-21,-5.0,1035.0,NE,3.13,0,0,Thursday
494,2010,1,14,15.0,-21,-4.0,1034.0,SE,1.79,0,0,Thursday
495,2010,1,15,17.0,-20,-3.0,1034.0,NE,1.79,0,0,Thursday
496,2010,1,16,15.0,-21,-2.0,1033.0,NW,4.92,0,0,Thursday
497,2010,1,17,21.0,-20,-2.0,1033.0,NW,10.73,0,0,Thursday
498,2010,1,18,40.0,-20,-2.0,1034.0,NW,15.65,0,0,Thursday
499,2010,1,19,51.0,-19,-3.0,1034.0,NW,21.46,0,0,Thursday
500,2010,1,20,45.0,-19,-3.0,1035.0,NW,25.48,0,0,Thursday
501,2010,1,21,61.0,-17,-8.0,1035.0,NE,0.89,0,0,Thursday
502,2010,1,22,72.0,-18,-9.0,1035.0,NW,1.79,0,0,Thursday
503,2010,1,23,38.0,-18,-9.0,1035.0,NW,3.58,0,0,Thursday
504,2010,1,0,35.0,-18,-6.0,1036.0,NW,7.6,0,0,Friday
505,2010,1,1,29.0,-20,-4.0,1037.0,NW,17.43,0,0,Friday
506,2010,1,2,26.0,-21,-5.0,1037.0,NW,27.26,0,0,Friday
507,2010,1,3,18.0,-21,-6.0,1037.0,NW,35.31,0,0,Friday
508,2010,1,4,15.0,-20,-7.0,1036.0,NW,42.46,0,0,Friday
509,2010,1,5,15.0,-20,-7.0,1035.0,NW,48.27,0,0,Friday
510,2010,1,6,22.0,-20,-7.0,1035.0,NW,54.08,0,0,Friday
511,2010,1,7,21.0,-20,-7.0,1036.0,NW,59.0,0,0,Friday
512,2010,1,8,19.0,-19,-7.0,1036.0,NW,63.92,0,0,Friday
513,2010,1,9,22.0,-20,-5.0,1036.0,NW,67.94,0,0,Friday
514,2010,1,10,25.0,-19,-4.0,1036.0,NW,75.09,0,0,Friday
515,2010,1,11,22.0,-19,-4.0,1036.0,NW,84.03,0,0,Friday
516,2010,1,12,26.0,-19,-3.0,1035.0,NW,95.21,0,0,Friday
517,2010,1,13,32.0,-18,-3.0,1034.0,NW,105.04,0,0,Friday
518,2010,1,14,30.0,-19,-2.0,1033.0,NW,114.87,0,0,Friday
519,2010,1,15,32.0,-18,-2.0,1032.0,NW,124.7,0,0,Friday
520,2010,1,16,30.0,-18,-2.0,1032.0,NW,133.64,0,0,Friday
521,2010,1,17,32.0,-18,-2.0,1032.0,NW,139.45,0,0,Friday
522,2010,1,18,37.0,-18,-3.0,1032.0,NW,144.37,0,0,Friday
523,2010,1,19,49.0,-17,-5.0,1033.0,NW,149.29,0,0,Friday
524,2010,1,20,47.0,-18,-4.0,1033.0,NW,153.31,0,0,Friday
525,2010,1,21,39.0,-17,-4.0,1032.0,NW,159.12,0,0,Friday
526,2010,1,22,35.0,-17,-4.0,1032.0,NW,164.04,0,0,Friday
527,2010,1,23,48.0,-17,-7.0,1032.0,NW,168.06,0,0,Friday
528,2010,1,0,49.0,-17,-4.0,1033.0,NW,172.08,0,0,Saturday
529,2010,1,1,24.0,-17,-8.0,1033.0,cv,0.89,0,0,Saturday
530,2010,1,2,23.0,-17,-5.0,1032.0,NW,4.92,0,0,Saturday
531,2010,1,3,20.0,-18,-6.0,1032.0,NW,8.05,0,0,Saturday
532,2010,1,4,19.0,-18,-5.0,1031.0,NW,12.97,0,0,Saturday
533,2010,1,5,16.0,-18,-6.0,1031.0,NW,16.1,0,0,Saturday
534,2010,1,6,22.0,-18,-7.0,1031.0,NW,20.12,0,0,Saturday
535,2010,1,7,24.0,-18,-7.0,1031.0,NW,24.14,0,0,Saturday
536,2010,1,8,24.0,-18,-6.0,1031.0,NW,25.93,0,0,Saturday
537,2010,1,9,41.0,-18,-2.0,1031.0,NW,30.85,0,0,Saturday
538,2010,1,10,23.0,-17,-1.0,1031.0,NW,38.9,0,0,Saturday
539,2010,1,11,19.0,-17,0.0,1030.0,NW,46.95,0,0,Saturday
540,2010,1,12,15.0,-19,1.0,1029.0,NW,55.0,0,0,Saturday
541,2010,1,13,19.0,-20,2.0,1027.0,NW,63.05,0,0,Saturday
542,2010,1,14,17.0,-19,2.0,1025.0,NW,71.1,0,0,Saturday
543,2010,1,15,17.0,-19,3.0,1024.0,NW,79.15,0,0,Saturday
544,2010,1,16,22.0,-19,3.0,1024.0,NW,86.3,0,0,Saturday
612,2010,1,12,88.0,-15,-1.0,1025.0,SE,1.79,0,0,Tuesday
613,2010,1,13,85.0,-18,0.0,1024.0,SE,3.58,0,0,Tuesday
614,2010,1,14,90.0,-19,1.0,1023.0,cv,0.89,0,0,Tuesday
615,2010,1,15,127.0,-18,2.0,1021.0,SE,1.79,0,0,Tuesday
616,2010,1,16,144.0,-17,1.0,1021.0,SE,4.92,0,0,Tuesday
617,2010,1,17,203.0,-14,-1.0,1021.0,SE,5.81,0,0,Tuesday
618,2010,1,18,199.0,-13,-3.0,1021.0,SE,6.7,0,0,Tuesday
619,2010,1,19,231.0,-13,-3.0,1021.0,cv,0.89,0,0,Tuesday
620,2010,1,20,274.0,-11,-5.0,1020.0,NE,0.89,0,0,Tuesday
621,2010,1,21,340.0,-13,-6.0,1020.0,NW,1.79,0,0,Tuesday
622,2010,1,22,298.0,-11,-5.0,1020.0,cv,0.89,0,0,Tuesday
623,2010,1,23,268.0,-11,-4.0,1019.0,NW,1.79,0,0,Tuesday
624,2010,1,0,299.0,-11,-4.0,1019.0,NW,3.58,0,0,Wednesday
625,2010,1,1,300.0,-12,-3.0,1018.0,NW,5.37,0,0,Wednesday
626,2010,1,2,240.0,-11,-4.0,1017.0,NW,7.16,0,0,Wednesday
627,2010,1,3,213.0,-11,-4.0,1016.0,NW,10.29,0,0,Wednesday
628,2010,1,4,171.0,-12,-3.0,1016.0,NW,12.08,0,0,Wednesday
629,2010,1,5,153.0,-11,-4.0,1016.0,NW,15.21,0,0,Wednesday
630,2010,1,6,153.0,-11,-5.0,1015.0,NW,17.0,0,0,Wednesday
631,2010,1,7,140.0,-11,-4.0,1015.0,NW,18.79,0,0,Wednesday
632,2010,1,8,147.0,-11,-3.0,1015.0,NE,3.13,0,0,Wednesday
633,2010,1,9,158.0,-10,-1.0,1015.0,NE,6.26,0,0,Wednesday
634,2010,1,10,153.0,-9,1.0,1015.0,NE,9.39,0,0,Wednesday
635,2010,1,11,154.0,-9,3.0,1015.0,NW,1.79,0,0,Wednesday
636,2010,1,12,143.0,-9,4.0,1014.0,NW,4.92,0,0,Wednesday
637,2010,1,13,90.0,-9,6.0,1013.0,NW,8.05,0,0,Wednesday
638,2010,1,14,55.0,-13,8.0,1012.0,NW,16.1,0,0,Wednesday
639,2010,1,15,52.0,-14,8.0,1013.0,NW,24.15,0,0,Wednesday
640,2010,1,16,41.0,-14,7.0,1014.0,NW,32.2,0,0,Wednesday
641,2010,1,17,29.0,-13,7.0,1015.0,NW,39.35,0,0,Wednesday
642,2010,1,18,37.0,-13,5.0,1016.0,NW,47.4,0,0,Wednesday
643,2010,1,19,49.0,-12,4.0,1018.0,NW,52.32,0,0,Wednesday
644,2010,1,20,56.0,-13,3.0,1019.0,NW,56.34,0,0,Wednesday
645,2010,1,21,38.0,-14,3.0,1020.0,NW,62.15,0,0,Wednesday
646,2010,1,22,37.0,-14,3.0,1021.0,NW,67.96,0,0,Wednesday
647,2010,1,23,28.0,-14,0.0,1022.0,NW,71.98,0,0,Wednesday
648,2010,1,0,20.0,-13,-1.0,1023.0,NW,76.9,0,0,Thursday
649,2010,1,1,22.0,-15,-1.0,1023.0,NE,7.15,0,0,Thursday
650,2010,1,2,27.0,-15,-1.0,1024.0,NE,12.07,0,0,Thursday
651,2010,1,3,34.0,-15,-2.0,1025.0,NE,16.09,0,0,Thursday
652,2010,1,4,27.0,-15,-2.0,1025.0,NE,21.01,0,0,Thursday
653,2010,1,5,32.0,-15,-3.0,1025.0,NE,25.03,0,0,Thursday
654,2010,1,6,28.0,-15,-3.0,1025.0,NW,3.13,0,0,Thursday
655,2010,1,7,28.0,-15,-3.0,1026.0,NW,8.05,0,0,Thursday
656,2010,1,8,18.0,-16,-3.0,1027.0,NW,12.97,0,0,Thursday
657,2010,1,9,17.0,-17,-2.0,1028.0,NW,20.12,0,0,Thursday
658,2010,1,10,16.0,-18,-2.0,1029.0,NW,25.93,0,0,Thursday
659,2010,1,11,18.0,-19,-1.0,1028.0,NW,35.76,0,0,Thursday
660,2010,1,12,16.0,-21,1.0,1027.0,NW,44.7,0,0,Thursday
661,2010,1,13,12.0,-24,1.0,1026.0,NW,53.64,0,0,Thursday
662,2010,1,14,13.0,-25,1.0,1026.0,NW,62.58,0,0,Thursday
663,2010,1,15,23.0,-25,1.0,1026.0,NW,72.41,0,0,Thursday
664,2010,1,16,21.0,-24,1.0,1026.0,NW,82.24,0,0,Thursday
665,2010,1,17,13.0,-25,0.0,1026.0,NW,91.18,0,0,Thursday
666,2010,1,18,14.0,-22,0.0,1027.0,NW,99.23,0,0,Thursday
667,2010,1,19,23.0,-20,-1.0,1027.0,NW,103.25,0,0,Thursday
668,2010,1,20,16.0,-21,-1.0,1027.0,NW,105.04,0,0,Thursday
669,2010,1,21,25.0,-21,-4.0,1028.0,NE,0.89,0,0,Thursday
670,2010,1,22,20.0,-21,-2.0,1027.0,NW,4.02,0,0,Thursday
671,2010,1,23,25.0,-22,-2.0,1027.0,NW,7.15,0,0,Thursday
672,2010,1,0,19.0,-22,-1.0,1027.0,NW,12.07,0,0,Friday
673,2010,1,1,24.0,-21,-4.0,1027.0,NW,15.2,0,0,Friday
674,2010,1,2,25.0,-21,-4.0,1026.0,cv,0.89,0,0,Friday
675,2010,1,3,20.0,-19,-8.0,1026.0,NE,1.79,0,0,Friday
676,2010,1,4,24.0,-20,-7.0,1025.0,cv,0.89,0,0,Friday
677,2010,1,5,17.0,-20,-8.0,1024.0,NW,1.79,0,0,Friday
678,2010,1,6,10.0,-18,-10.0,1024.0,cv,0.89,0,0,Friday
679,2010,1,7,11.0,-21,-2.0,1024.0,NW,4.02,0,0,Friday
680,2010,1,8,16.0,-21,-1.0,1025.0,NW,9.83,0,0,Friday
681,2010,1,9,20.0,-24,1.0,1025.0,NW,17.88,0,0,Friday
682,2010,1,10,13.0,-25,2.0,1025.0,NW,26.82,0,0,Friday
683,2010,1,11,12.0,-24,3.0,1024.0,NW,33.97,0,0,Friday
684,2010,1,12,12.0,-25,4.0,1023.0,NW,42.02,0,0,Friday
685,2010,1,13,12.0,-24,5.0,1022.0,NW,50.07,0,0,Friday
686,2010,1,14,12.0,-25,6.0,1020.0,NW,57.22,0,0,Friday
687,2010,1,15,31.0,-25,6.0,1020.0,NW,65.27,0,0,Friday
688,2010,1,16,36.0,-23,6.0,1020.0,NW,72.42,0,0,Friday
689,2010,1,17,42.0,-22,5.0,1020.0,NW,78.23,0,0,Friday
690,2010,1,18,52.0,-21,5.0,1020.0,NW,84.04,0,0,Friday
691,2010,1,19,26.0,-20,5.0,1020.0,NW,89.85,0,0,Friday
692,2010,1,20,24.0,-20,3.0,1020.0,NW,93.87,0,0,Friday
693,2010,1,21,25.0,-20,3.0,1020.0,NW,97.89,0,0,Friday
694,2010,1,22,43.0,-19,3.0,1021.0,NW,101.02,0,0,Friday
695,2010,1,23,47.0,-19,3.0,1020.0,NW,105.94,0,0,Friday
696,2010,1,0,61.0,-18,0.0,1020.0,NW,109.96,0,0,Saturday
697,2010,1,1,66.0,-18,0.0,1020.0,NW,114.88,0,0,Saturday
698,2010,1,2,65.0,-15,-1.0,1020.0,cv,1.79,0,0,Saturday
699,2010,1,3,70.0,-15,-2.0,1020.0,NW,0.89,0,0,Saturday
700,2010,1,4,36.0,-16,-1.0,1020.0,NW,4.02,0,0,Saturday
701,2010,1,5,37.0,-16,-4.0,1019.0,NW,8.94,0,0,Saturday
702,2010,1,6,22.0,-15,-5.0,1020.0,cv,0.89,0,0,Saturday
703,2010,1,7,24.0,-16,-5.0,1020.0,NW,3.13,0,0,Saturday
704,2010,1,8,29.0,-15,-6.0,1021.0,cv,0.89,0,0,Saturday
705,2010,1,9,35.0,-15,0.0,1021.0,NW,4.02,0,0,Saturday
706,2010,1,10,35.0,-18,3.0,1021.0,NW,8.04,0,0,Saturday
707,2010,1,11,33.0,-21,5.0,1020.0,NW,12.96,0,0,Saturday
708,2010,1,12,32.0,-22,6.0,1020.0,NW,18.77,0,0,Saturday
709,2010,1,13,25.0,-22,7.0,1019.0,NW,25.92,0,0,Saturday
710,2010,1,14,16.0,-22,7.0,1018.0,NW,35.75,0,0,Saturday
711,2010,1,15,26.0,-23,7.0,1018.0,NW,45.58,0,0,Saturday
712,2010,1,16,32.0,-23,7.0,1017.0,NW,52.73,0,0,Saturday
713,2010,1,17,36.0,-22,6.0,1018.0,NW,58.54,0,0,Saturday
714,2010,1,18,37.0,-21,5.0,1018.0,NW,64.35,0,0,Saturday
715,2010,1,19,45.0,-21,5.0,1019.0,NW,70.16,0,0,Saturday
716,2010,1,20,71.0,-19,4.0,1019.0,NW,74.18,0,0,Saturday
717,2010,1,21,67.0,-19,5.0,1020.0,NW,78.2,0,0,Saturday
718,2010,1,22,69.0,-19,2.0,1020.0,NW,81.33,0,0,Saturday
719,2010,1,23,94.0,-18,2.0,1021.0,NW,84.46,0,0,Saturday
720,2010,1,0,85.0,-18,1.0,1021.0,NW,87.59,0,0,Sunday
721,2010,1,1,35.0,-18,1.0,1021.0,NW,90.72,0,0,Sunday
722,2010,1,2,26.0,-16,-3.0,1022.0,NW,93.85,0,0,Sunday
723,2010,1,3,24.0,-15,-2.0,1022.0,NW,95.64,0,0,Sunday
724,2010,1,4,20.0,-15,0.0,1022.0,NW,99.66,0,0,Sunday
725,2010,1,5,16.0,-17,1.0,1023.0,NW,105.47,0,0,Sunday
726,2010,1,6,18.0,-15,0.0,1023.0,NW,109.49,0,0,Sunday
727,2010,1,7,19.0,-18,0.0,1025.0,NW,113.51,0,0,Sunday
728,2010,1,8,22.0,-17,0.0,1025.0,NW,116.64,0,0,Sunday
729,2010,1,9,17.0,-17,2.0,1026.0,NW,120.66,0,0,Sunday
730,2010,1,10,18.0,-19,3.0,1026.0,NW,129.6,0,0,Sunday
731,2010,1,11,11.0,-19,4.0,1026.0,NW,138.54,0,0,Sunday
732,2010,1,12,11.0,-20,5.0,1025.0,NW,145.69,0,0,Sunday
733,2010,1,13,16.0,-17,5.0,1024.0,NE,4.02,0,0,Sunday
734,2010,1,14,18.0,-18,6.0,1024.0,NE,7.15,0,0,Sunday
735,2010,1,15,17.0,-18,6.0,1024.0,cv,0.89,0,0,Sunday
736,2010,1,16,19.0,-18,5.0,1024.0,SE,1.79,0,0,Sunday
737,2010,1,17,26.0,-17,4.0,1024.0,SE,3.58,0,0,Sunday
738,2010,1,18,24.0,-17,1.0,1024.0,NE,1.79,0,0,Sunday
739,2010,1,19,54.0,-15,-1.0,1025.0,NE,2.68,0,0,Sunday
740,2010,1,20,71.0,-13,-1.0,1025.0,cv,0.89,0,0,Sunday
741,2010,1,21,129.0,-8,-1.0,1026.0,SE,5.81,0,0,Sunday
742,2010,1,22,145.0,-7,-2.0,1027.0,SE,10.73,0,0,Sunday
743,2010,1,23,101.0,-7,-2.0,1027.0,SE,13.86,0,0,Sunday
744,2010,2,0,65.0,-8,-3.0,1027.0,SE,15.65,0,0,Monday
745,2010,2,1,70.0,-9,-4.0,1027.0,NE,0.89,0,0,Monday
746,2010,2,2,67.0,-9,-4.0,1027.0,NE,1.78,0,0,Monday
747,2010,2,3,76.0,-9,-4.0,1027.0,cv,0.89,0,0,Monday
748,2010,2,4,76.0,-9,-4.0,1026.0,SE,0.89,0,0,Monday
749,2010,2,5,68.0,-9,-5.0,1027.0,cv,0.89,0,0,Monday
750,2010,2,6,73.0,-10,-4.0,1027.0,SE,0.89,0,0,Monday
751,2010,2,7,73.0,-10,-4.0,1027.0,cv,0.89,0,0,Monday
752,2010,2,8,64.0,-10,-6.0,1028.0,NE,0.89,0,0,Monday
753,2010,2,9,53.0,-9,-3.0,1028.0,SE,1.79,0,0,Monday
754,2010,2,10,72.0,-9,-2.0,1028.0,cv,0.89,0,0,Monday
